Month,NIRBRS Crime,Frequency All Neighborhoods,Frequency % All Neighborhoods,Frequency at 75252,Frequency % at 75252,Frequency at 75248,Frequency % at 75248,Frequency at 75246,Frequency % at 75246,Frequency at 75243,Frequency % at 75243,Frequency at 75042,Frequency % at 75042,Frequency at 75216,Frequency % at 75216,Frequency at 75115,Frequency % at 75115,Frequency at 75062,Frequency % at 75062,Frequency at 75212,Frequency % at 75212,Frequency at 75137,Frequency % at 75137,Frequency at 75211,Frequency % at 75211,Frequency at 75229,Frequency % at 75229,Frequency at 75231,Frequency % at 75231,Frequency at 75041,Frequency % at 75041,Frequency at 75206,Frequency % at 75206,Frequency at 75247,Frequency % at 75247,Frequency at 75220,Frequency % at 75220,Frequency at 75149,Frequency % at 75149,Frequency at 75210,Frequency % at 75210,Frequency at 75104,Frequency % at 75104,Frequency at 75001,Frequency % at 75001,Frequency at 75251,Frequency % at 75251,Frequency at 75080,Frequency % at 75080,Frequency at 75204,Frequency % at 75204,Frequency at 75006,Frequency % at 75006,Frequency at 75254,Frequency % at 75254,Frequency at 75218,Frequency % at 75218,Frequency at 75116,Frequency % at 75116,Frequency at 75287,Frequency % at 75287,Frequency at 75234,Frequency % at 75234,Frequency at 75209,Frequency % at 75209,Frequency at 75202,Frequency % at 75202,Frequency at 75141,Frequency % at 75141,Frequency at 75233,Frequency % at 75233,Frequency at 75244,Frequency % at 75244,Frequency at 75232,Frequency % at 75232,Frequency at 75270,Frequency % at 75270,Frequency at 75228,Frequency % at 75228,Frequency at 75227,Frequency % at 75227,Frequency at 75240,Frequency % at 75240,Frequency at 75019,Frequency % at 75019,Frequency at 75208,Frequency % at 75208,Frequency at 75201,Frequency % at 75201,Frequency at 75052,Frequency % at 75052,Frequency at 75214,Frequency % at 75214,Frequency at 75219,Frequency % at 75219,Frequency at 75217,Frequency % at 75217,Frequency at 75225,Frequency % at 75225,Frequency at 75238,Frequency % at 75238,Frequency at 75051,Frequency % at 75051,Frequency at 75063,Frequency % at 75063,Frequency at 75007,Frequency % at 75007,Frequency at 75226,Frequency % at 75226,Frequency at 75203,Frequency % at 75203,Frequency at 75134,Frequency % at 75134,Frequency at 75236,Frequency % at 75236,Frequency at 75224,Frequency % at 75224,Frequency at 75207,Frequency % at 75207,Frequency at 75205,Frequency % at 75205,Frequency at 75230,Frequency % at 75230,Frequency at 75253,Frequency % at 75253,Frequency at 75235,Frequency % at 75235,Frequency at 75159,Frequency % at 75159,Frequency at 75081,Frequency % at 75081,Frequency at 75249,Frequency % at 75249,Frequency at 75241,Frequency % at 75241,Frequency at 75215,Frequency % at 75215,Frequency at 75237,Frequency % at 75237,Frequency at 75223,Frequency % at 75223
3,ROBBERY-BUSINESS,42,0.06,0,0,1,0.1,0,0,1,0.03,0,0,3,0.1,0,0,0,0,1,0.07,,,3,0.1,6,0.33,5,0.17,,,0,0,0,0,5,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,3,0.32,,,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0.06,0,0,0,0,0,0,1,0.05,0,0,,,0,0,0,0,4,0.14,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,1,0.08,0,0,0,0,0,0,1,0.05,,,,,0,0,1,0.05,0,0,3,0.16,0,0
3,ROBBERY-INDIVIDUAL,127,0.17,0,0,0,0,0,0,7,0.21,0,0,6,0.2,0,0,0,0,1,0.07,,,7,0.24,4,0.22,11,0.38,,,2,0.08,4,0.33,13,0.38,0,0,2,0.26,0,0,0,0,0,0,0,0,4,0.12,,,1,0.1,1,0.11,,,1,0.05,0,0,1,0.15,2,0.17,0,0,0,0,0,0,5,0.34,,,5,0.15,3,0.14,5,0.27,0,0,1,0.05,1,0.04,,,1,0.08,2,0.11,4,0.14,0,0,2,0.14,0,0,,,,,3,0.22,8,0.7,0,0,0,0,6,0.37,0,0,0,0,0,0,0,0,2,0.11,,,,,0,0,2,0.09,7,0.31,3,0.16,0,0
3,SHOPLIFTING,107,0.14,2,0.32,3,0.29,0,0,5,0.15,0,0,2,0.07,0,0,0,0,2,0.13,,,1,0.03,4,0.22,22,0.76,,,3,0.13,1,0.08,8,0.23,0,0,0,0,0,0,0,0,0,0,0,0,5,0.15,,,1,0.1,3,0.32,,,1,0.05,1,0.31,1,0.15,0,0,0,0,0,0,0,0,2,0.14,,,0,0,3,0.14,6,0.32,0,0,0,0,1,0.04,,,1,0.08,0,0,2,0.07,2,0.42,3,0.21,0,0,,,,,0,0,0,0,0,0,0,0,3,0.19,0,0,0,0,8,0.68,0,0,7,0.37,,,,,0,0,1,0.05,0,0,3,0.16,0,0
3,SIMPLE ASSAULT,198,0.27,1,0.16,2,0.2,1,0.51,23,0.68,0,0,12,0.4,0,0,0,0,4,0.27,,,7,0.24,8,0.45,5,0.17,,,10,0.42,2,0.17,13,0.38,0,0,3,0.38,0,0,0,0,0,0,0,0,8,0.24,,,0,0,2,0.21,,,1,0.05,1,0.31,0,0,1,0.09,0,0,0,0,0,0,4,0.27,,,7,0.2,4,0.19,3,0.16,0,0,5,0.26,9,0.4,,,2,0.15,11,0.62,8,0.28,0,0,1,0.07,0,0,,,,,4,0.3,2,0.17,0,0,1,0.14,4,0.25,1,0.08,1,0.23,0,0,1,0.18,0,0,,,,,1,0.4,2,0.09,12,0.53,7,0.37,4,0.53
3,STOLEN PROPERTY OFFENSES,23,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0.03,1,0.06,0,0,,,0,0,1,0.08,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0.03,0,0,0,0,0,0,0,0,0,0,,,1,0.08,0,0,3,0.1,0,0,1,0.07,0,0,,,,,0,0,1,0.09,0,0,0,0,1,0.06,0,0,1,0.23,0,0,0,0,1,0.05,,,,,0,0,3,0.14,1,0.04,2,0.11,1,0.13
3,THEFT FROM MOTOR VEHICLE,1050,1.41,1,0.16,16,1.57,2,1.02,48,1.43,0,0,19,0.64,0,0,0,0,13,0.87,,,41,1.4,26,1.45,57,1.97,,,49,2.05,12,1,27,0.78,0,0,3,0.38,0,0,0,0,4,1.07,0,0,87,2.58,,,14,1.35,16,1.68,,,21,1.13,1,0.31,15,2.23,20,1.74,1,20,6,0.96,4,1.65,17,1.15,,,46,1.34,17,0.79,18,0.97,0,0,19,1,33,1.47,,,41,3.09,35,1.97,16,0.55,13,2.76,25,1.78,0,0,,,,,56,4.16,12,1.04,0,0,10,1.4,16,0.99,27,2.21,21,4.88,21,1.78,2,0.36,17,0.9,,,,,1,0.4,47,2.12,14,0.62,17,0.9,6,0.79
3,THEFT OF BUILDING,99,0.13,0,0,2,0.2,0,0,3,0.09,0,0,4,0.13,1,25,0,0,3,0.2,,,1,0.03,3,0.17,8,0.28,,,2,0.08,2,0.17,5,0.14,0,0,1,0.13,0,0,1,5.56,0,0,0,0,6,0.18,,,2,0.19,0,0,,,1,0.05,0,0,2,0.3,6,0.52,0,0,1,0.16,0,0,2,0.14,,,7,0.2,0,0,3,0.16,0,0,2,0.11,9,0.4,,,2,0.15,5,0.28,3,0.1,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,1,0.06,0,0,0,0,5,0.42,0,0,0,0,,,,,1,0.4,2,0.09,1,0.04,2,0.11,0,0
3,THEFT OF COIN-OPERATED MACHINE OR DEVICE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,1,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
3,THEFT OF MOTOR VEHICLE PARTS OR ACCESSORIES,576,0.77,2,0.32,8,0.79,1,0.51,28,0.83,0,0,7,0.24,0,0,0,0,14,0.94,,,30,1.03,9,0.5,33,1.14,,,19,0.79,18,1.5,19,0.55,0,0,2,0.26,0,0,0,0,7,1.87,0,0,29,0.86,,,16,1.54,13,1.37,,,17,0.91,5,1.54,5,0.74,10,0.87,0,0,1,0.16,3,1.24,6,0.41,,,31,0.9,16,0.74,24,1.3,0,0,13,0.68,24,1.07,,,14,1.05,14,0.79,10,0.34,6,1.27,18,1.28,0,0,,,,,9,0.67,5,0.43,0,0,4,0.56,5,0.31,12,0.98,3,0.7,15,1.27,1,0.18,19,1.01,,,,,0,0,7,0.32,8,0.36,12,0.64,4,0.53
3,UUMV,1040,1.4,14,2.22,6,0.59,2,1.02,29,0.86,0,0,32,1.08,0,0,0,0,22,1.47,,,43,1.47,21,1.17,46,1.59,,,41,1.71,19,1.58,60,1.73,1,4.35,12,1.53,0,0,0,0,2,0.53,0,0,45,1.34,,,15,1.45,12,1.26,,,16,0.86,5,1.54,10,1.49,15,1.3,0,0,16,2.56,1,0.41,31,2.1,,,57,1.66,38,1.76,17,0.92,0,0,35,1.84,29,1.29,,,17,1.28,26,1.46,40,1.38,10,2.12,18,1.28,1,3.33,,,,,13,0.97,18,1.57,1,33.33,6,0.84,26,1.61,18,1.47,3,0.7,12,1.01,12,2.14,18,0.95,,,,,2,0.81,26,1.17,20,0.89,39,2.07,22,2.91
3,WEAPON LAW VIOLATIONS,67,0.09,0,0,0,0,0,0,3,0.09,0,0,2,0.07,0,0,0,0,2,0.13,,,3,0.1,2,0.11,0,0,,,2,0.08,1,0.08,5,0.14,0,0,0,0,0,0,0,0,0,0,0,0,2,0.06,,,0,0,0,0,,,2,0.11,0,0,0,0,0,0,0,0,2,0.32,0,0,0,0,,,4,0.12,3,0.14,0,0,0,0,2,0.11,0,0,,,0,0,2,0.11,5,0.17,1,0.21,2,0.14,0,0,,,,,1,0.07,1,0.09,0,0,0,0,3,0.19,0,0,0,0,0,0,0,0,9,0.48,,,,,0,0,0,0,3,0.13,1,0.05,4,0.53
3,WELFARE FRAUD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0.03,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0
4,AGG ASSAULT - NFV,252,0.34,0,0,2,0.2,0,0,11,0.33,,,22,0.74,0,0,,,2,0.13,,,11,0.38,11,0.61,4,0.14,0,0,3,0.13,1,0.08,14,0.4,,,5,0.64,,,0,0,1,0.27,0,0,11,0.33,0,0,3,0.29,3,0.32,,,10,0.54,0,0,1,0.15,5,0.43,1,20,2,0.32,1,0.41,9,0.61,0,0,11,0.32,15,0.69,5,0.27,0,0,5,0.26,6,0.27,0,0,4,0.3,3,0.17,11,0.38,1,0.21,4,0.28,0,0,0,0,,,2,0.15,5,0.43,,,2,0.28,9,0.56,5,0.41,1,0.23,2,0.17,1,0.18,0,0,0,0,,,0,0,6,0.27,10,0.44,7,0.37,4,0.53
4,ALL OTHER LARCENY,546,0.73,3,0.47,9,0.88,0,0,20,0.6,,,19,0.64,0,0,,,9,0.6,,,26,0.89,8,0.45,12,0.42,0,0,23,0.96,6,0.5,9,0.26,,,2,0.26,,,0,0,2,0.53,2,13.33,25,0.74,0,0,8,0.77,9,0.95,,,14,0.75,2,0.62,9,1.34,11,0.96,0,0,4,0.64,1,0.41,20,1.35,0,0,25,0.73,21,0.97,12,0.65,2,4,18,0.95,17,0.76,0,0,16,1.2,15,0.84,23,0.79,3,0.64,6,0.43,1,3.33,0,0,,,5,0.37,8,0.7,,,9,1.26,10,0.62,7,0.57,5,1.16,4,0.34,6,1.07,13,0.69,0,0,,,3,1.21,24,1.08,26,1.15,13,0.69,1,0.13
4,ANIMAL CRUELTY,12,0.02,1,0.16,2,0.2,0,0,0,0,,,1,0.03,0,0,,,0,0,,,1,0.03,0,0,0,0,0,0,1,0.04,0,0,1,0.03,,,1,0.13,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04,0,0,0,0,0,0,1,0.03,0,0,1,0.07,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
4,ARSON,11,0.01,0,0,1,0.1,0,0,0,0,,,1,0.03,0,0,,,0,0,,,2,0.07,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,0,0,0,0,0,0,1,0.06,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,1,0.14,0,0,0,0,0,0,1,0.08,0,0,1,0.05,0,0,,,0,0,0,0,0,0,1,0.05,0,0
4,BETTING/ WAGERING,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0.13
4,BRIBERY,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
4,BURGLARY-BUSINESS,283,0.38,2,0.32,3,0.29,0,0,11,0.33,,,6,0.2,0,0,,,7,0.47,,,11,0.38,6,0.33,11,0.38,0,0,7,0.29,5,0.42,11,0.32,,,6,0.77,,,0,0,1,0.27,0,0,13,0.39,1,25,4,0.39,3,0.32,,,4,0.21,1,0.31,3,0.45,1,0.09,0,0,4,0.64,1,0.41,2,0.14,0,0,14,0.41,5,0.23,10,0.54,0,0,11,0.58,9,0.4,0,0,1,0.08,8,0.45,22,0.76,0,0,5,0.36,0,0,0,0,,,3,0.22,5,0.43,,,6,0.84,7,0.43,3,0.25,7,1.63,5,0.42,4,0.71,9,0.48,0,0,,,0,0,3,0.14,9,0.4,8,0.42,5,0.66
4,BURGLARY-RESIDENCE,247,0.33,4,0.63,3,0.29,1,0.51,15,0.45,,,8,0.27,0,0,,,6,0.4,,,5,0.17,1,0.06,8,0.28,0,0,5,0.21,1,0.08,5,0.14,,,4,0.51,,,0,0,0,0,0,0,16,0.47,0,0,3,0.29,4,0.42,,,17,0.91,0,0,5,0.74,4,0.35,0,0,11,1.76,1,0.41,2,0.14,0,0,18,0.52,5,0.23,4,0.22,0,0,5,0.26,5,0.22,0,0,8,0.6,5,0.28,6,0.21,2,0.42,4,0.28,0,0,0,0,,,2,0.15,2,0.17,,,3,0.42,3,0.19,4,0.33,6,1.4,5,0.42,0,0,9,0.48,0,0,,,1,0.4,1,0.05,12,0.53,5,0.27,3,0.4
4,COUNTERFEITING / FORGERY,29,0.04,1,0.16,0,0,0,0,1,0.03,,,0,0,0,0,,,2,0.13,,,1,0.03,1,0.06,0,0,0,0,1,0.04,0,0,1,0.03,,,0,0,,,0,0,0,0,0,0,1,0.03,0,0,1,0.1,2,0.21,,,0,0,0,0,0,0,1,0.09,0,0,0,0,0,0,2,0.14,0,0,0,0,1,0.05,0,0,0,0,0,0,2,0.09,0,0,0,0,0,0,2,0.07,1,0.21,0,0,0,0,0,0,,,0,0,0,0,,,0,0,1,0.06,1,0.08,0,0,1,0.08,0,0,1,0.05,0,0,,,0,0,0,0,1,0.04,3,0.16,0,0
4,CREDIT CARD/ ATM FRAUD,20,0.03,1,0.16,0,0,0,0,0,0,,,1,0.03,0,0,,,0,0,,,1,0.03,1,0.06,2,0.07,0,0,0,0,0,0,1,0.03,,,0,0,,,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,,,1,0.05,0,0,0,0,0,0,0,0,0,0,1,0.41,1,0.07,0,0,0,0,0,0,1,0.05,0,0,0,0,0,0,0,0,1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0.07,0,0,,,0,0,1,0.06,1,0.08,0,0,0,0,0,0,2,0.11,0,0,,,0,0,1,0.05,1,0.04,0,0,0,0
4,DESTRUCTION/ DAMAGE/ VANDALISM OF PROPERTY,718,0.97,3,0.47,9,0.88,3,1.53,45,1.34,,,36,1.21,0,0,,,10,0.67,,,24,0.82,19,1.06,27,0.93,0,0,16,0.67,6,0.5,24,0.69,,,14,1.79,,,0,0,5,1.33,0,0,25,0.74,0,0,13,1.25,10,1.05,,,22,1.18,4,1.23,6,0.89,6,0.52,0,0,10,1.6,2,0.83,13,0.88,0,0,35,1.02,22,1.02,24,1.3,0,0,14,0.74,20,0.89,0,0,7,0.53,17,0.96,27,0.93,3,0.64,21,1.49,1,3.33,0,0,,,10,0.74,6,0.52,,,15,2.1,13,0.81,11,0.9,0,0,7,0.59,9,1.6,16,0.85,0,0,,,5,2.02,29,1.31,24,1.07,24,1.27,6,0.79
4,DRUG EQUIPMENT VIOLATIONS,17,0.02,0,0,0,0,0,0,1,0.03,,,0,0,0,0,,,1,0.07,,,0,0,2,0.11,0,0,0,0,0,0,1,0.08,1,0.03,,,0,0,,,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,,,0,0,1,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.07,0,0,0,0,0,0,0,0,,,0,0,1,0.09,,,0,0,0,0,0,0,0,0,1,0.08,0,0,1,0.05,0,0,,,0,0,1,0.05,2,0.09,0,0,0,0
4,DRUG/ NARCOTIC VIOLATIONS,428,0.58,3,0.47,3,0.29,3,1.53,22,0.65,,,25,0.84,1,25,,,13,0.87,,,18,0.62,17,0.95,6,0.21,0,0,4,0.17,4,0.33,25,0.72,,,12,1.53,,,0,0,2,0.53,0,0,8,0.24,0,0,1,0.1,6,0.63,,,5,0.27,2,0.62,2,0.3,1,0.09,0,0,5,0.8,0,0,10,0.68,0,0,20,0.58,10,0.46,9,0.49,0,0,15,0.79,3,0.13,0,0,3,0.23,4,0.23,23,0.79,0,0,6,0.43,1,3.33,0,0,,,10,0.74,8,0.7,,,1,0.14,9,0.56,7,0.57,0,0,0,0,1,0.18,18,0.95,1,12.5,,,0,0,26,1.17,35,1.55,11,0.58,9,1.19
4,EMBEZZELMENT,30,0.04,2,0.32,1,0.1,0,0,1,0.03,,,2,0.07,0,0,,,0,0,,,1,0.03,1,0.06,1,0.03,0,0,2,0.08,0,0,2,0.06,,,0,0,,,0,0,0,0,0,0,1,0.03,0,0,1,0.1,0,0,,,0,0,0,0,1,0.15,1,0.09,0,0,0,0,1,0.41,1,0.07,0,0,1,0.03,0,0,2,0.11,0,0,1,0.05,0,0,0,0,0,0,1,0.06,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,1,0.08,0,0,0,0,0,0,0,0,0,0,,,0,0,2,0.09,2,0.09,1,0.05,0,0
4,EXTORTION/ BLACKMAIL,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0.04,0,0,0,0
4,FALSE PRETENSES/ SWINDLE/ CONFIDENCE GAME,93,0.13,2,0.32,3,0.29,0,0,5,0.15,,,3,0.1,0,0,,,3,0.2,,,3,0.1,2,0.11,4,0.14,0,0,3,0.13,0,0,5,0.14,,,0,0,,,0,0,1,0.27,0,0,2,0.06,0,0,1,0.1,0,0,,,3,0.16,0,0,3,0.45,3,0.26,0,0,1,0.16,2,0.83,1,0.07,0,0,2,0.06,4,0.19,1,0.05,0,0,4,0.21,4,0.18,0,0,0,0,0,0,4,0.14,1,0.21,0,0,0,0,0,0,,,2,0.15,1,0.09,,,1,0.14,0,0,0,0,0,0,2,0.17,1,0.18,8,0.42,0,0,,,0,0,3,0.14,3,0.13,2,0.11,0,0
4,HACKING/COMPUTER INVASION,1,0,0,0,1,0.1,0,0,0,0,,,0,0,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
4,"HUMAN TRAFFICKING, INVOLUNTARY SERVITUDE",1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,0,0,,,0,0,0,0,0,0,0,0,0,0
4,IDENTITY THEFT,18,0.02,0,0,0,0,0,0,1,0.03,,,0,0,0,0,,,0,0,,,1,0.03,1,0.06,2,0.07,0,0,0,0,0,0,2,0.06,,,0,0,,,0,0,1,0.27,0,0,1,0.03,0,0,0,0,0,0,,,1,0.05,1,0.31,0,0,0,0,0,0,0,0,0,0,1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.08,0,0,0,0,0,0,1,0.07,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0.08,0,0,1,0.05,0,0,,,0,0,0,0,2,0.09,0,0,0,0
4,IMPERSONATION,3,0,1,0.16,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
4,INTIMIDATION,205,0.28,4,0.63,5,0.49,0,0,11,0.33,,,11,0.37,0,0,,,5,0.33,,,10,0.34,4,0.22,10,0.35,0,0,5,0.21,1,0.08,11,0.32,,,5,0.64,,,0,0,0,0,0,0,6,0.18,0,0,2,0.19,6,0.63,,,7,0.38,1,0.31,2,0.3,3,0.26,0,0,1,0.16,2,0.83,3,0.2,0,0,6,0.17,4,0.19,4,0.22,2,4,4,0.21,4,0.18,0,0,1,0.08,2,0.11,12,0.41,2,0.42,4,0.28,0,0,0,0,,,0,0,3,0.26,,,3,0.42,9,0.56,2,0.16,1,0.23,1,0.08,4,0.71,0,0,0,0,,,1,0.4,6,0.27,6,0.27,9,0.48,0,0
4,JUSTIFIABLE HOMICIDE,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
4,KIDNAPPING/ ABDUCTION,2,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0.09,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,0,0,,,0,0,0,0,0,0,0,0,0,0
4,MURDER & NONNEGLIGENT MANSLAUGHTER,11,0.01,0,0,0,0,0,0,0,0,,,2,0.07,0,0,,,0,0,,,0,0,0,0,1,0.03,0,0,0,0,1,0.08,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0.04,0,0,2,0.26
4,NEGLIGENT MANSLAUGHTER,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,0,0,1,0.06,0,0,0,0,0,0,0,0,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
4,POCKET-PICKING,14,0.02,0,0,0,0,0,0,0,0,,,1,0.03,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,2,0.17,2,0.06,,,0,0,,,0,0,0,0,0,0,3,0.09,0,0,0,0,0,0,,,0,0,0,0,0,0,1,0.09,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,1,0.05,1,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0.07,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,0.05,0,0,0,0,0,0
4,PORNOGRAPHY/ OBSCENE MATERIAL,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0
